company,condition,street,type,code,code_name,total_cnt,amt,new_cnt,loss_cnt
한국전자통신연구원,1,대전광역시 유성구 가정동,1, ,,2309,961350720,32,8
SK이노베이션,1,서울특별시 종로구 서린동,1,232100,원유 정제처리업,2293,948654060,34,8
하나투어(주),1,서울특별시 종로구 공평동,1,630600,여행사업,2279,643092480,19,31
한온시스템(주),1,대전광역시 대덕구 신일동,1,343000,그 외 자동차용 신품 부품 제조업,2279,952262060,23,24
(주)종근당,1,서울특별시 서대문구 충정로3가,1,999999,BIZ_NO미존재사업장,2277,866418960,20,9
한국전력기술(주),1,경상북도 김천시 율곡동,1,742104,기타 엔지니어링 서비스업,2276,914352060,40,7
코카콜라음료(주),1,경상남도 양산시 유산동,1,155401,기타 비알코올 음료 제조업,2275,896354200,23,22
삼성생명서비스손해사정(주),1,서울특별시 영등포구 당산동4가,1,749939,그 외 기타 분류 안된 전문  과학 및 기술 서비스업,2270,723710320,38,21
주식회사유라코퍼레이션,1,경기도 성남시 분당구 삼평동,1,343000,그 외 자동차용 신품 부품 제조업,2269,839045440,30,34
한화시스템 주식회사,1,경상북도 구미시 공단동,1,331201,물질 검사  측정 및 분석 기구 제조업,2263,952190480,60,13
피에스앤마케팅주식회사,1,서울특별시 마포구 공덕동,1,642001,무선 및 위성 통신업,2263,602862340,39,20
(주)풀무원푸드앤컬처,1,서울특별시 송파구 송파동,1,749911,매니저업,2253,547636960,110,215
(주)하림,1,전라북도 익산시 망성면,1,151101,육류 도축업(가금류 제외),2240,616237200,116,45
(주)한샘/서울사무소,1,경기도 안산시 단원구 성곡동,1,361002,기타 목재 가구 제조업,2235,711638040,66,126
농협경제지주주식회사,1,서울특별시 중구 충정로1가,1,659201,국내은행,2224,783527940,21,11
인천교통공사,1,인천광역시 남동구 간석동,1,523984,그 외 기타 분류 안된 상품 전문 소매업,2219,740629740,3,10
롯데컬처웍스(주),1,서울특별시 송파구 신천동,1,921200,영화관 운영업,2218,394979500,68,284
주한미군제175경리단(중앙회계처),1,경기도 평택시 팽성읍,1,999999,BIZ_NO미존재사업장,2208,538487500,10,18
국군복지단,1,서울특별시 용산구 용산동2가,1,999999,BIZ_NO미존재사업장,2203,500863680,28,16
(주)동원홈푸드,1,서울특별시 서초구 양재동,1,154501,천연 및 혼합 조제 조미료 제조업,2199,496458760,96,64
(주)동원에프앤비,1,서울특별시 서초구 양재동,1,151200,수산동물 건조 및 염장품 제조업,2187,592591420,9,22
차의과학대학교 분당차병원,1,경기도 성남시 분당구 야탑동,1,851101,요양병원,2186,683671280,91,34
케이티텔레캅주식회사,1,서울특별시 구로구 구로동,1,749200,경비 및 경호 서비스업,2178,609413940,37,24
한국보훈복지의료공단 중앙보훈병원,1,서울특별시 강동구 둔촌동,1,851101,요양병원,2175,739063280,38,29
안진회계법인,1,서울특별시 영등포구 여의도동,1,741201,세무사업,2173,818365500,35,33
주식회사 에스피씨삼립,1,경기도 시흥시 정왕동,1,154101,떡류 제조업,2170,620172660,11,59
(주)한화건설,1,경기도 시흥시 대야동,1,451200,기타 토목 시설물 건설업,2170,862279360,21,41
(주)교원구몬,1,서울특별시 중구 을지로2가,1,940908,서적외판원 학습지방문판매원 화장품외판원 정수기 자,2170,712489400,19,33
세메스주식회사,1,충청남도 천안시 서북구 직산읍,1,292201,동력식 수지 공구 제조업,2170,940100380,8,9
(주)동양이엠에스,1,서울특별시 중구 충무로3가,1,741400,경영 컨설팅업,2149,364556160,86,81
아시아나에어포트주식회사,1,서울특별시 강서구 공항동,1,630500,기타 항공 운송지원 서비스업,2146,766399020,1,113
에스엘 주식회사 진량공장,1,경상북도 경산시 진량읍,1,343000,그 외 자동차용 신품 부품 제조업,2141,851084580,7,14
한국타이어앤테크놀로지(주)대전공장,1,대전광역시 대덕구 목상동,1,251101,타이어 및 튜브 제조업,2140,901039280,13,14
씨제이엠디원(주),1,서울특별시 중구 쌍림동,1,749939,그 외 기타 분류 안된 전문  과학 및 기술 서비스업,2129,478064240,8,34
현대오토에버(주),1,서울특별시 강남구 대치동,1,722000,응용 소프트웨어 개발 및 공급업,2112,897208060,57,8
현대일렉트릭앤에너지시스템(주),1,서울특별시 종로구 계동,1,311002,전동기 및 발전기 제조업,2110,896749640,4,6
금융감독원,1,서울특별시 영등포구 여의도동,1,701201,비주거용 건물 임대업(점포  자기땅),2106,870930480,9,13
매일유업(주),1,서울특별시 종로구 중학동,1,154803,육류 도축업(가금류 제외) / 가금류 도축업,2102,814362240,27,19
(주)녹십자,1,경기도 용인시 기흥구 보정동,1,242301,완제 의약품 제조업,2093,760537680,10,10
미라콤아이앤씨(주),1,서울특별시 송파구 신천동,1,722000,응용 소프트웨어 개발 및 공급업,2088,839859140,10,10
한국지역난방공사,1,경기도 성남시 분당구 분당동,1,403000,증기  냉ㆍ온수 및 공기 조절 공급업,2070,760788960,7,6
롯데푸드(주),1,서울특별시 영등포구 양평동4가,1,152002,액상 시유 및 기타 낙농제품 제조업,2066,696343160,14,23
(주)한국가스기술공사,1,대전광역시 유성구 봉산동,1,452101,미장  타일 및 방수 공사업,2058,702770960,3,9
(주)에스앤아이코퍼레이션,1,서울특별시 강서구 마곡동,1,701201,비주거용 건물 임대업(점포  자기땅),2049,770436440,44,41
(주)포스코아이씨티,1,경상북도 포항시 남구 호동,1,515050,컴퓨터 및 주변장치  소프트웨어 도매업,2048,860076980,7,11
(주)셀트리온,1,인천광역시 연수구 송도동,1,242309,의료용품 및 기타 의약 관련제품 제조업,2046,763823200,29,27
코리아세븐(주),1,서울특별시 중구 수표동,1,519910,상품 종합 도매업,2040,542086040,177,214
(재)우체국시설관리단,1,서울특별시 광진구 구의동,1,749300,건축물 일반 청소업,2034,389896280,11,26
한국타이어앤테크놀로지(주)금산공장,1,충청남도 금산군 제원면,1,251101,타이어 및 튜브 제조업,2034,859323920,5,12
롯데글로벌로지스(주),1,서울특별시 중구 남대문로5가,1,630902,통관 대리 및 관련서비스업 / 화물 운송 중개  대리,2016,672681660,4,12
삼성카드(주)(인사팀),1,서울특별시 중구 태평로2가,1,659201,국내은행,2015,834132680,17,19
(주)엔젤스태프,1,서울특별시 광진구 군자동,1,749100,고용 알선업,2005,324719640,105,105
항공보안파트너스주식회사,1,서울특별시 강서구 방화동,1,749200,경비 및 경호 서비스업,2003,396060660,17,25
(주)키스템프그룹,1,서울특별시 중구 을지로2가,1,749100,고용 알선업,2000,382378720,207,230
서울대학교산학협력단,1,서울특별시 관악구 신림동,1,730000,기타 인문 및 사회과학 연구개발업,1975,465815200,223,58
효성중공업(주)창원1공장,1,경상남도 창원시  성산구 내동,1,311002,전동기 및 발전기 제조업,1975,799116020,11,32
오비맥주주식회사,1,서울특별시 강남구 삼성동,1,155300,맥아 및 맥주 제조업,1972,827892200,9,20
삼성화재서비스손해사정(주),1,서울특별시 양천구 목동,1,749904,손해 사정업,1958,543729580,27,23
(주)DB하이텍,1,경기도 부천시 도당동,1,242102,화학 살균ㆍ살충제 및 농업용 약제 제조업,1953,685751180,27,28
(주)웅진씽크빅,1,경기도 파주시 문발동,1,221900,기타 인쇄물 출판업,1951,513397420,71,92
환경시설관리주식회사,1,경기도 안양시 만안구 석수동,1,999999,BIZ_NO미존재사업장,1945,488690700,47,17
한영회계법인,1,서울특별시 영등포구 여의도동,1,741202,공인회계사업,1940,742764360,34,43
씨제이텔레닉스(주),1,서울특별시 구로구 구로동,1,749939,그 외 기타 분류 안된 전문  과학 및 기술 서비스업,1934,451457420,139,49
(주)조은시스템,1,서울특별시 영등포구 문래동3가,1,749200,경비 및 경호 서비스업,1923,353670880,174,84
수협은행,1,서울특별시 송파구 신천동,1,659201,국내은행,1918,781470180,5,17
아데코코리아(주),1,서울특별시 강남구 삼성동,1,749100,고용 알선업,1915,345476100,154,249
(주)도화엔지니어링,1,서울특별시 강남구 대치동,1,742104,기타 엔지니어링 서비스업,1902,708311640,16,18
자이에스엔디(주),1,서울특별시 중구 충무로3가,1,642002,통신 재판매업,1897,449718340,119,64
이케아코리아유한회사,1,경기도 광명시 일직동,1,519113,상품 종합 도매업,1881,327112140,12,38
부일정보링크(주),1,부산광역시 연제구 거제동,1,749609,그 외 기타 분류 안된 사업 지원 서비스업,1878,334455440,83,62
한성자동차(주),1,서울특별시 강남구 청담동,1,501201,자동차 신품 판매업,1873,606602720,28,14
삼성물산(주)건설부문현채직,1,서울특별시 강동구 상일동,1,999999,BIZ_NO미존재사업장,1871,673532140,100,71
넥센타이어(주),1,경상남도 양산시 유산동,1,503001,자동차 신품 타이어 및 튜브 판매업,1864,807964600,1,1
푸디스트주식회사 FS,1,서울특별시 용산구 서계동,1,552109,기관 구내식당업,1862,369919080,85,148
도레이첨단소재 주식회사,1,경상북도 구미시 임수동,1,172903,부직포 및 펠트 제조업,1854,771628520,4,3
(주)위메프,1,서울특별시 강남구 삼성동,1,525103,전자상거래 소매 중개업,1845,532564340,74,31
한국산업안전보건공단,1,울산광역시 중구 북정동,1,742209,기타,1844,657923720,2,26
한국교통안전공단,1,경상북도 김천시 율곡동,1,630309,기타 육상 운송지원 서비스업,1840,622267800,54,19
주식회사코디서비스코리아,1,경기도 수원시 장안구 파장동,1,741400,경영 컨설팅업,1840,249857800,55,55
SK브로드밴드(주),1,서울특별시 중구 남대문로5가,1,642001,무선 및 위성 통신업,1833,767722760,1,6
한국생산기술연구원,1,충청남도 천안시 서북구 입장면,1,742209,기타,1829,583642600,41,28
(주)판토스,1,서울특별시 종로구 신문로2가,1,630901,택배업,1823,692273820,12,12
하나금융투자(주),1,서울특별시 영등포구 여의도동,1,659900,기타 금융 투자업,1821,747240200,40,27
금호타이어주식회사,1,광주광역시 광산구 소촌동,1,251101,타이어 및 튜브 제조업,1816,730346160,34,21
서울우유협동조합,1,서울특별시 중랑구 상봉동,1,152002,액상 시유 및 기타 낙농제품 제조업,1812,700324400,22,19
에이에스이코리아(주),1,경기도 파주시 문발동,1,322002,유선 통신장비 제조업,1808,591478260,3,18
고려휴먼스(주),1,서울특별시 서초구 서초동,1,749100,고용 알선업,1799,321255780,127,60
(주)유한양행,1,서울특별시 동작구 대방동,1,242301,완제 의약품 제조업,1793,720462940,20,5
(주)티에스케이워터,1,경기도 시흥시 정왕동,1,900200,하수 처리업,1793,492275320,62,20
제주특별자치도교육청(교육공무직),1,제주특별자치도 제주시 연동,1,999999,BIZ_NO미존재사업장,1790,314253860,5,7
한화토탈(주),1,충청남도 서산시 대산읍,1,241106,석탄화학계 화합물 및 기타 기초 유기화학 물질제조업,1787,761283060,3,6
현대카드주식회사,1,서울특별시 영등포구 여의도동,1, ,,1784,622582800,46,60
(주)티웨이항공,1,서울특별시 강서구 공항동,1,621000,항공 여객 운송업,1783,512073560,7,23
악사손해보험(주),1,서울특별시 용산구 갈월동,1,660301,손해보험업,1758,546471380,20,43
한국원자력연구원,1,대전광역시 유성구 덕진동,1,232100,원유 정제처리업,1758,692478060,15,13
(주)경기고속,1,경기도 광주시 송정동,1,602101,시외버스 운송업,1756,566267020,14,175
그랜드코리아레저(주),1,서울특별시 강남구 삼성동,1,924906,복권 발행 및 판매업,1746,678373160,20,14
금호타이어(주)곡성공장,1,광주광역시 광산구 소촌동,1,251101,타이어 및 튜브 제조업,1742,721963240,11,10
엘아이지넥스원(주),1,경기도 용인시 기흥구 마북동,1,321000,기타 반도체 소자 제조업,1740,738839320,15,6
(주)진에어,1,서울특별시 강서구 등촌동,1,621000,항공 여객 운송업,1740,551327080,4,17
오티스엘리베이터유한회사,1,서울특별시 영등포구 여의도동,1,291502,기타 물품 취급장비 제조업,1724,669028760,63,8
(주)아스타아이비에스,1,서울특별시 구로구 구로동,1,749300,건축물 일반 청소업,1722,362125020,57,47
동원로엑스(주),1,서울특별시 서초구 양재동,1,999999,BIZ_NO미존재사업장,1718,561709880,8,33
한국산업인력공단,1,울산광역시 중구 교동,1,930919,애완 동물 장묘 및 보호 서비스업,1717,553158160,10,10
인천공항운영서비스 주식회사,1,인천광역시 중구 운서동,1,749300,건축물 일반 청소업,1690,418231240,442,17
롯데칠성음료(주）주류비지,1,서울특별시 송파구 신천동,1,999999,BIZ_NO미존재사업장,1680,568580520,14,14
(주)제이앤비컨설팅,1,서울특별시 영등포구 문래동3가,1,749100,고용 알선업,1672,280083500,61,99
문화방송(주),1,서울특별시 마포구 상암동,1,921302,지상파 방송업,1669,670644660,22,31
한국자산관리공사,1,부산광역시 남구 문현동,1, ,,1665,620265420,0,32
(주)고암,1,서울특별시 영등포구 당산동6가,1,900900,산업설비  운송장비 및 공공장소 청소업,1662,312567460,107,52
에이치디씨현대산업개발주식회사,1,서울특별시 용산구 한강로3가,1,451102,주거용 건물 건설업,1661,646254740,23,27
